username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink,,,,,,
Nana,ronavioleta,3/25/2019 6:08,363,519,"Maaf Pak @ jokowi , bapak marah sama siapa? Dan siapa yg mau bapak lawan? Bukan kah yg fitnah bapak PKI dan antek asing skrg jadi timses bapak? pic.twitter.com/1KojrZEGbo",,@,,1.10996E+18,https://twitter.com/ronavioleta/status/1109955243788271616,,,,,,
Dee...yan'S,deearie_iyang,3/25/2019 5:58,343,923,"Terima kasih Pak @ RamliRizal .. Dugaan saya terjawab,gak mungkin @ jokowi melakukan sendiri, https://twitter.com/Sahabat_Bangsa/status/1109778865696587776 …",,@ @,,1.10995E+18,https://twitter.com/deearie_iyang/status/1109952663574085632,,,,,,
#01JokowiAmin,yusuf_dumdum,3/25/2019 5:23,306,485,"Assalamu'alaikum wa rahmatullahi wa barakaatuh. Twips, yuk kita ajak pak @ prabowo sholawatan bareng pak @ jokowi dan K.H Ma'ruf Amin. Semoga kampanye tahun ini berjalan dengan damai dan menyenangkan. Kalau setuju silahkan RETWEET. pic.twitter.com/xWr5d9lUI0",,@ @,,1.10994E+18,https://twitter.com/yusuf_dumdum/status/1109943968723169281,,,,,,
#RakyatAkalSehat=Desthen,Anak_Perantau_,3/25/2019 3:34,2,4,Daripada Ngurusin Kampret yg gak ada otak lebih baik saya share beberpa hasil kerja Pemerintah... Potret Pengangguran P.Jokowi sudah membuktikan maka sudsh sepantas nya # JokowiLagi Maaf saja buat Pendukung Prabowo krena # PrabowoBukanSolusipic.twitter.com/ECKqFj9bpe,,,# #,1.10992E+18,https://twitter.com/Anak_Perantau_/status/1109916331653029888,,,,,,
Murtadha01,MurtadhaOne,3/25/2019 3:32,38,84,Detik-Detik Presiden Jokowi Memayungi Tokoh Adat Bali # BaliTotalJokowipic.twitter.com/k3YFiuWSbQ,,,#,1.10992E+18,https://twitter.com/MurtadhaOne/status/1109915864168464384,,,,,,
Agus Susanto II,Cobeh09,3/25/2019 1:36,234,386,"Jokowi, Difitnah 4,5 Tahun. Prabowo, Difitnah 21 Tahun. Bandingkan.. Cara Beliau Ber-DUA Menyikapinya.. # IndonesiaCallsObserverspic.twitter.com/ncj2rcrEcH",,,#,1.10989E+18,https://twitter.com/Cobeh09/status/1109886783729225728,,,,,,
subhan ali,usali21,3/25/2019 0:12,15,35,Pak @ SBYudhoyono biasa aja krn itu tugas gubernurpic.twitter.com/2i5z8Qvyxb,,@,,1.10987E+18,https://twitter.com/usali21/status/1109865681074348032,,,,,,
Dede Budhyarto,kangdede78,3/25/2019 0:12,19,33,"Mau dr sudut manapun, mau pakai kaca mata apapun sampai kaca mata kuda sekalipun. Pilihanku ya @ jokowi # Akutugabisa beralih dari beliau fikirankupic.twitter.com/Zs40RsWERZ",,@,#,1.10987E+18,https://twitter.com/kangdede78/status/1109865551751315457,,,,,,
Mbah_Liem,liem_id,3/25/2019 0:11,487,779,"Kok sampai terkesan depresi ya..?! # IndonesiaCallsObservers Jokowi 'Ngamuk' di Jogja Terkesan Depresi Tingkat Tinggi, Mentalnya Sudah Jatuh https://www.gelora.co/2019/03/jokowi-ngamuk-di-yogyakarta-terkesan.html?utm_source=gelora.co_internal&utm_medium=internal&utm_campaign=gelora.co_internal&utm_content=18738004&utm_term=263442&m=1 …",,,#,1.10987E+18,https://twitter.com/liem_id/status/1109865225161854976,,,,,,
Anonymous Cyber Indonesia,AnCyberINA,3/25/2019 0:10,32,84,"Demokrasi tapi diktatorial. @ jokowi bilang di Fitnah. Gak ada tuh pak !. Kalau kami mengatakan Bapak Ganteng"""," itu baru fitnah # IndonesiaCallsObserverspic.twitter.com/GeWjTMQimB""",,@,#,1.10987E+18,https://twitter.com/AnCyberINA/status/1109865032668450821,,,,,
Dede Budhyarto,kangdede78,3/25/2019 0:09,9,23,"Sgt membantu sekali dgn adanya KIP Kuliah.. bisa mendapatkan pelatihan sesuai skill - muncul jg sertifikatnya - penempatan kerjanya pun akan diatur oleh pemerintah. Hal yg sperti ini # Akutugabisa menyia2kan bgtu saja, jadi @ jokowi # SekaliLagi 5 thn kdepan pimpin Indonesiapic.twitter.com/4S71MxMKfd",,@,# #,1.10986E+18,https://twitter.com/kangdede78/status/1109864923960508417,,,,,,
Dede Budhyarto,kangdede78,3/25/2019 0:07,28,45,"# Akutugabisa dan gak mau pilih pemimpin coba2 Untuk kemajuan negara masa mau dicubi2, gk iri sama negara tetangga yg sdh majunya selangit. Demi nasionalisme ayoo dukung @ jokowi 2 periode pic.twitter.com/iwEqC77kXK",,@,#,1.10986E+18,https://twitter.com/kangdede78/status/1109864213835448321,,,,,,
Okezone,okezonenews,3/24/2019 23:57,4,50,"PDIP: Wujudkan Mimpi Warga Jakarta, Jokowi Makin Mantap 2 Periode. https://news.okezone.com/read/2019/03/24/605/2034407/pdip-wujudkan-mimpi-warga-jakarta-jokowi-makin-mantap-2-periode …",,,,1.10986E+18,https://twitter.com/okezonenews/status/1109861743436550144,,,,,,
Warta🌐Politik™,wartapoLitik,3/24/2019 23:50,68,72,TELAK! Arsitek Marco Kusumawijaya KUPAS TUNTAS Dusta Jokowi Soal MRT https://www.portal-islam.id/2019/03/telak-arsitek-marco-kusumawijaya-kupas.html …pic.twitter.com/cz6NiS5IDI,,,,1.10986E+18,https://twitter.com/wartapoLitik/status/1109860165887520768,,,,,,
Arya Baruna,Suara_Bawah,3/24/2019 23:44,79,170,Bacotnya enteng banget gue disuruh sopan. Woy siapa yang pendukung Jokowi Gue ANTI HOAX... GUE GAK DUKUNG2AN PILPRES Bodo amat presidennya nanti siapa. Ini @ KingsViral aka Roby Handriso udah kelewatan Hina Ulama.,,@,,1.10986E+18,https://twitter.com/Suara_Bawah/status/1109858503261208576,,,,,,
UninstalJokowi,Juni283,3/25/2019 0:56,1,2,Bhuahaha ngunyah dulu sendal Den # 17aprilJokowiGameover # 17aprilJokowiGameoverpic.twitter.com/uLuCQa731l,,,# #,1.10988E+18,https://twitter.com/Juni283/status/1109876704212742145,,,,,,
Agus Susanto II,Cobeh09,3/25/2019 0:52,11,20,Jokowi Kalah !! pic.twitter.com/yoUgzEtPwp,,,,1.10988E+18,https://twitter.com/Cobeh09/status/1109875728995119104,,,,,,
Neng Husna,NengHoesna,3/25/2019 0:45,1,4,# Akutugabisa coblos selain 01. Sebab hatiku cukup Jokowi Amin. pic.twitter.com/KW1GQCjnhO,,,#,1.10987E+18,https://twitter.com/NengHoesna/status/1109873822075768832,,,,,,
U-kom,ukom12,3/25/2019 0:35,3,5,Burung kutilang... Burung gelatik... Jokowi pulang... Prabow dilantik... ... # IndonesiaCallsObserverspic.twitter.com/NPkk7Xybhj,,,#,1.10987E+18,https://twitter.com/ukom12/status/1109871257057558528,,,,,,
Habib Mahdi Bin M. Luthfi Bin Yahya,habibmahdiyahya,3/25/2019 0:32,77,185,"Buanglah MANTAN pada tempatnya Cukup sekali Bapak Jokowi memimpin Negeri Ini... Tak akan Terulang kedua kali, Mencoblos Jokowi... Mantuuuulll... # IndonesiaCallObservers # 2019PrabowoPresidenRIpic.twitter.com/wkNe2OwwZP",,,# #,1.10987E+18,https://twitter.com/habibmahdiyahya/status/1109870711592542209,,,,,,
Nana,ronavioleta,3/25/2019 0:31,834,1092,"Tolong min @ bawaslu_RI Ini diperjelas. Acara peresmian MRT, @ jokowi sdg sebagai presiden atau capres? Kok ada kode jari di panggung ? Cc @ KPU_ID # IndonesiaCallsObserverspic.twitter.com/BnbBeblAoG",,@ @ @,#,1.10987E+18,https://twitter.com/ronavioleta/status/1109870444641804288,,,,,,
François Mohede,francmohede,3/25/2019 0:31,149,555,"Siapapun penguasanya, youtubers kayak Atta, ga pengaruh siapa penguasanya. Dia punya impian utk dihargai oleh siapapun termasuk @ jokowi . Bisa ngevlog bareng cawapres @ sandiuno pasti jadi goal kontennya. Di TPS kira2 Atta pilih siapa ? # IndonesiaCallsObserverspic.twitter.com/kuPso8rNEK",,@ @,#,1.10987E+18,https://twitter.com/francmohede/status/1109870287456096257,,,,,,
makLambeTurah#AsalBukanPrabowo,makLambeTurah,3/24/2019 19:52,9,51,"Gak Nyangka, Jokowi Beri Pesan Begini buat Reza Rahadian di Atas MRT Jakarta http://goo.gl/qtYhGu pic.twitter.com/WVBIlEh5Fi",,,,1.1098E+18,https://twitter.com/makLambeTurah/status/1109800213269483521,,,,,,
BurSubur #JKW4P,SuburBur,3/24/2019 19:52,132,253,"Mari bersama SATUkan suara, Ayo goyang jempol Jokowi gaspol.. # GaspolJokowiJempolpic.twitter.com/xPyLDa7xzO",,,#,1.1098E+18,https://twitter.com/SuburBur/status/1109800124723531776,,,,,,
Daengan,Daengan3,3/24/2019 19:51,21,28,Masih Jogja bersama 01 Jokowi menyatukan Indonesia # GaspolJokowiJempolpic.twitter.com/EKxMzK0vMp,,,#,1.1098E+18,https://twitter.com/Daengan3/status/1109799859777765377,,,,,,
Fadjroel Rachman,fadjroeL,3/24/2019 19:49,392,1105,"Presiden @ jokowi Dengan mengucap Bismillahirrahmanirrahim MRT fase pertama saya nyatakan dioperasikan dan pembangunan fase kedua dimulai"". Minggu 24 Maret 2019 pk 9.00 WIB. MRT Jakarta pertama di Indonesia"," MRT London (Tube) thn 1868! ~ FR @ Jokowinomics_id # GaspolJokowiJempolpic.twitter.com/36ULtdHBw2""",,@ @,#,1.1098E+18,https://twitter.com/fadjroeL/status/1109799295547375616,,,,,
#17AprilCoblosJokowi,Elina_Vay,3/24/2019 19:48,65,124,"Jangan kasih kendor 23 hari lagi, mari berjuang dan berdoa bersama untuk pakdhe @ jokowi # JokowiPresidenku # GaspolJokowiJempol SEMANGATT kawan pic.twitter.com/0TQAepreAi",,@,# #,1.1098E+18,https://twitter.com/Elina_Vay/status/1109799157651247104,,,,,,
makLambeTurah#AsalBukanPrabowo,makLambeTurah,3/24/2019 19:47,25,51,"Andre Rosiade Ngamuk-ngamuk Gegara Dihadang Pendukung Jokowi di Dharmasraya, Sampai Kecam Begini.... http://goo.gl/xoyyKx pic.twitter.com/AEuLaU3KZd",,,,1.1098E+18,https://twitter.com/makLambeTurah/status/1109799012234739712,,,,,,
Rivi Handayani,Rivi_Handayani,3/24/2019 19:47,7,43,"2014 jadi die hardnya Jokowi. Sendirian di tengah2 keluarga besar yg mendukung Prabowo. Sampe bela2in “perang” dgn siapa saja pendukung prabowo, namun sy tak pernah kepikiran buat menghadiri kampanye2nya. Padahal sy punya banyak kaosnya, keren2, dalam berbagai versi lagi",,,,1.1098E+18,https://twitter.com/Rivi_Handayani/status/1109799005897150464,,,,,,
PDI Perjuangan,PDI_Perjuangan,3/24/2019 19:47,60,242,Trans Papua Bukti Komitmen Jokowi Bangun Wilayah Terisolasi https://www.beritasatu.com/politik/544682/trans-papua-bukti-komitmen-jokowi-bangun-wilayah-terisolasi … # PDIPerjuangan # BerjuangUntukKesejahteraanRakyat # JokowiLagi # 01IndonesiaMaju,,,# # # #,1.1098E+18,https://twitter.com/PDI_Perjuangan/status/1109798840985489408,,,,,,
Abdul Kadir Karding,Kadir_Karding,3/24/2019 19:45,182,350,"Tepat dihari ini kampanye terbuka resmi dimulai. Mohon dukungan dan doa nya dari para sahabat untuk kesuksesan Paslon 01, @ jokowi & @ KHMarufAmin_ sehingga dapat mengawali kampanye dari Provinsi Banten dengan baik dan lancar. Terima Kasih # GaspolJokowiJempolpic.twitter.com/JAQC7cmEgR",,@ @,#,1.1098E+18,https://twitter.com/Kadir_Karding/status/1109798441201262593,,,,,,
VIVAcoid,VIVAcoid,3/24/2019 19:43,18,64,"Jokowi: Jangan Saya Dituduh-tuduh Anti-Islam, Ini Harus Diluruskan http://dlvr.it/R1Rrx7 # Pemilu2019",,,#,1.1098E+18,https://twitter.com/VIVAcoid/status/1109797902254112768,,,,,,
mᎪᏁᎶ jᎪjᎪ ᏆᎬᎪ,aepkustia71,3/24/2019 19:41,19,28,Peresmian MRT Minggu pagi oleh Pak Jokowi. Pecaaaaahhhh !!! pic.twitter.com/WKuW1qulpV,,,,1.1098E+18,https://twitter.com/aepkustia71/status/1109797388938432512,,,,,,
neisha liko,LikoNeisha,3/24/2019 19:36,44,33,"disaat kita memilih seorang presiden, itu sama dengan memilih figur bapak. Dia harus jujur, mendidik dan menjadi pelindung. Bapak yang baik ya begitu, seperti pak @ Jokowi. @ kangdede78 @ iqiroy @ TheArieAir # GaspolJokowiJempolpic.twitter.com/hW8qYxB5o6",,@ @ @ @,#,1.1098E+18,https://twitter.com/LikoNeisha/status/1109796088565755906,,,,,,
F.P Sikumbang,sikumbang02,3/24/2019 19:36,47,18,"Walah min, pak @ jokowi Sangat sangat sangat tidak berimbang sama pak @ SBYudhoyono Pak jokowi itu lebih cocok di bandingkan sama kepala desa, karna sering mengambil alih kerja kepala desa. # PutihkanSolo # demokrats14p # SBYituPresidenTerbaik # KitaDemokrat # JokowiTheErrorManhttps://twitter.com/PollingLagi/status/1109786121037205504 …",,@ @,# # # # #,1.1098E+18,https://twitter.com/sikumbang02/status/1109796027857395713,,,,,,
igata namotoe,IgataNamotoe,3/25/2019 0:25,0,2,Salam 2 jari Tuan gurupic.twitter.com/nR6I3JGMlj,,,,1.10987E+18,https://twitter.com/IgataNamotoe/status/1109868869466783744,,,,,,
Vandi,IdrisVandi,3/25/2019 0:19,0,1,Hanya 01 pilihanku jokowi juara lagi pic.twitter.com/1aPC89kFUd,,,,1.10987E+18,https://twitter.com/IdrisVandi/status/1109867266290515969,,,,,,
Neng Husna,NengHoesna,3/25/2019 0:17,9,13,# Akutugabisa kalau 17 April 2019 nanti engga pilih pak Jokowi. pic.twitter.com/7WAQww48um,,,#,1.10987E+18,https://twitter.com/NengHoesna/status/1109866943169748993,,,,,,
~r🚯ry,daviddhikrory,3/24/2019 19:34,3,21,Aku mau pilih capres yg bikin Indonesia adem ayem tentrem. Bukan capres yg pemarah pemberang emosian didukung oknum2 ormas2 radikal intolerance. Lihat Tweet @ jokowi: https://twitter.com/jokowi/status/1109663037638639616?s=09 … # 01indonesiamaju # 01JokowiAminMenang,,@,# #,1.1098E+18,https://twitter.com/daviddhikrory/status/1109795655248048130,,,,,,
mei Amoy kecil  他很米兰,Namaku_Mei,3/24/2019 19:34,36,117,Kampert Andre disambut dengan Heppy Syukurin si botak kampret Andre Rosiade blusukan kepasar dapat sambut pendukung Jokowi hukum alam berlaku. # 02MenangFPImerajalela # 02MenangRadikalOrbaAsengBerkuasa # 02vsPKI # TenggelamkanPrabowoSandipic.twitter.com/CrnK6RBwbP,,,# # # #,1.1098E+18,https://twitter.com/Namaku_Mei/status/1109795573312315392,,,,,,
Teddy Gusnaidi,TeddyGusnaidi,3/24/2019 19:31,22,59,Bagaimana cara mudah untuk melihat panah fitnah yang ditujukan ke Jokowi tentang ekonomi dan kemiskinan? https://www.teddygusnaidi.com/2018/09/bagaimana-cara-mudah-untuk-melihat.html …,,,,1.10979E+18,https://twitter.com/TeddyGusnaidi/status/1109794833915248640,,,,,,
RINDU,CindoNi4n,3/24/2019 19:30,30,42,3 Kartu Sakti baru yg digagas JOKOWI-AMIN untuk meningkatkan kualitas sumber daya manusia ( SDM) di IndONEsia. *KIP Kuliah *Kartu Pra-Kerja *Kartu Sembako Murah @ 4Y4NKZ @ YRadianto @ heniunique @ JajangRidwan19 @ kangmeirza @ woelannnn # GaspolJokowiJempol pic.twitter.com/RAc2jMP6zO,,@ @ @ @ @ @,#,1.10979E+18,https://twitter.com/CindoNi4n/status/1109794527592640512,,,,,,
Focus [Work] Keep [Enjoy],sitimymunn,3/24/2019 19:30,9,12,terlalu keren :) Yuk pilih yang nyata kerjanya dooong  @ jokowi @ andreOPA @ BamsBulaksumur @ MataRakyatJaka1 @ BadjaNuswantara @ Arie_Kriting # GaspolJokowiJempolpic.twitter.com/NgGCp7Rvtp,,@ @ @ @ @ @,#,1.10979E+18,https://twitter.com/sitimymunn/status/1109794510073020417,,,,,,
NUSANEWS.ID,nusanewsid,3/24/2019 19:28,11,9,"Lampung Dibanjiri Wajah Jokowi-Ma'ruf, Warga: Jokowi Disini Cuma Menang Baliho https://www.nusanews.id/2019/03/lampung-dibanjiri-wajah-jokowi-maruf.html …",,,,1.10979E+18,https://twitter.com/nusanewsid/status/1109794223191220224,,,,,,
deri°,ddherih,3/24/2019 19:28,17,56,"Rakyat selalu ingin menyambutnya dengan hangat & antusias dalam setiap kunjungannya Karena mereka tahu, Jokowi mau dekat dan berinteraksi dengan rakyat tanpa sekat # 17AprilCoblosJokowiAmin # GaspolJokowiJempolhttps://twitter.com/ApriliaLin/status/1109647719860072448 …",,,# #,1.10979E+18,https://twitter.com/ddherih/status/1109794196506853376,,,,,,
Lambe Nyinyir,ratunyirnyir,3/24/2019 19:28,16,24,Kampanye perdana @ jokowi di Banten beliau menyapa pendukungnya dengan senyum optimis # GaspolJokowiJempolpic.twitter.com/rdXbTKYVH6,,@,#,1.10979E+18,https://twitter.com/ratunyirnyir/status/1109794058061246465,,,,,,
CNN Indonesia,CNNIndonesia,3/24/2019 19:28,92,272,AHY Soroti Nasib Honorer yang Tak Diangkat PNS di Era Jokowi http://cnn.id/380238?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,,,,1.10979E+18,https://twitter.com/CNNIndonesia/status/1109794043683168256,,,,,,
detikcom,detikcom,3/24/2019 19:27,8,30,Calon presiden petanana Joko Widodo (Jokowi) mengatakan dirinya ingin masyarakat bergembira dalam menyambut pesta demokrasi. https://news.detik.com/berita/d-4481428/kampanye-terbuka-pertama-jokowi-usung-kegembiraan-di-jalanan?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1553430476 …,,,#Echobox,1.10979E+18,https://twitter.com/detikcom/status/1109793974401806337,,,,,,
Bambang Herlandi,BambangHerlandi,3/24/2019 19:26,4,32,"Andre rosiade itu fisik dan pemikirannya ga jauh beda dengan fadlizonk yg selalu nyinyirin Jokowi dan pemerintahannya Jadi wajar warga masyarakat menyambutnya""""",,,,1.10979E+18,https://twitter.com/BambangHerlandi/status/1109793582104207361,,,,,,
Indri Lestari,Indrilestaris,3/24/2019 19:26,4,4,# GaspolJokowiJempol Rombongan Jokowi dayang dengan naik delman dan dikawal oleh Debus dari alun-alun Serang menuju Stadion Sultan Maulana Yusuf. pic.twitter.com/rboh9XVMcT,,,#,1.10979E+18,https://twitter.com/Indrilestaris/status/1109793484007862272,,,,,,
#01IndonesiaMaju,andreOPA,3/24/2019 19:25,9,10,Pak. @ Jokowi menyapa warga Jogja sambil sepedaan ke Kridosono # AlumniJogjaSATUKANIndonesiapic.twitter.com/W5NAFQ5ESn,,@,#,1.10979E+18,https://twitter.com/andreOPA/status/1109793435257495552,,,,,,
#Angelus061218#17AprilCoblos01,YgGregory,3/24/2019 19:25,4,8,Mantullllpic.twitter.com/BPMRQgW5eF,,,,1.10979E+18,https://twitter.com/YgGregory/status/1109793358640103425,,,,,,
Sutan Riska,SutanRiska,3/24/2019 19:24,141,355,"Banyak yg menyalahkan saya atas aksi warga yg menyuarakan Jokowi di tempat dan waktu yg sama dengan Andre Rosiade. Perlu diketahui, penduduk Dharmasraya lebih 200 ribu. Saya tidak bisa mengintervensi dan mengontrol aktivitas semua warga Dharmasraya.",,,,1.10979E+18,https://twitter.com/SutanRiska/status/1109792999590883328,,,,,,
i-wulung,iwulung_,3/24/2019 19:23,15,16,"Dalam sepekan, Kedua kubu sdh saling melancarkan serangan negatif terbuka. sperti kubu 01 dgn # 02MenangFPImerajalela & kubu 02 dgn # JokowiMenangRakyatSusah Sisa 23 Hari peta SNA masih tampak dikuasai percakapan seputar JOKOWI kendati kubu 02 menaikkan sentralitas tagar2nya pic.twitter.com/bwAXBENNx9",,,# #,1.10979E+18,https://twitter.com/iwulung_/status/1109792839343341570,,,,,,
Ronnie Higuchi Rusli,Ronnie_Rusli,3/24/2019 19:23,56,103,"@ RamliRizal Ini skema mulainya Proyek MRT., dimana Jokowi th 1991 yg masih berumur 31th?., mahasiswa saya sdh mulai studi lapangan untuk merealisasi proyek MRT saat masuk MM-UI dengan topik karya akhir MRT pic.twitter.com/QXhKTBl5RW",,@,,1.10979E+18,https://twitter.com/Ronnie_Rusli/status/1109792759223771136,,,,,,
Sugi Andriyansah.Ir.SOS,Sugi65923943,3/25/2019 0:16,0,2,01.jokowi pic.twitter.com/rXS8QpYsdh,,,,1.10987E+18,https://twitter.com/Sugi65923943/status/1109866655042027521,,,,,,
Motivator Qur'ani ™,MotivatorQurani,3/25/2019 0:11,0,1,Babe Haikal Ajak Warga Condet Doakan Jokowi Ikhlas Pulang ke Solo https://www.eramuslim.com/berita/nasional/babe-haikal-ajak-warga-condet-doakan-jokowi-ikhlas-pulang-ke-solo.htm?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/XyjEAZyKwJ,,,,1.10987E+18,https://twitter.com/MotivatorQurani/status/1109865226940235776,,,,,,
dani,danimurdani54,3/25/2019 0:10,0,0,For @ jokowi pantesnya jadi tokoh pinokio pic.twitter.com/Ow0UyKPmCt,,@,,1.10987E+18,https://twitter.com/danimurdani54/status/1109865162930946050,,,,,,
agung widiatmoko,wisanggenimukso,3/25/2019 0:06,3,3,"Pak @ jokowi Jangan pencitraan terus, janji bapak Mana, katanya mau panggil Freeport kapan??? Ditunggu # korbanphkilegalfreeport yang datang jauh2 dari papua ke jakarta. Kalo anda lupa ini buat pengingat, mungkin bapak sibuk kampanye sampai lupa, tapi janji perlu ditunaikan pak!!!pic.twitter.com/hhOhitzag4",,@,#,1.10986E+18,https://twitter.com/wisanggenimukso/status/1109864116099833856,,,,,,
JOKOWI MELAWAN!,TheAdvocate01,3/24/2019 23:54,0,0,Siapa yg suka kaya gini? pic.twitter.com/26mP65f1ci,,,,1.10986E+18,https://twitter.com/TheAdvocate01/status/1109861020850221056,,,,,,
Ahmad Ridlowi,Ahmad_Ridloww,3/24/2019 23:03,2,2,"https://bit.ly/2XrKWOv namanya juga orang baik, banyak orang yg merapat ke Abah Ma’ruf dan Pakde @ jokowi. # GaspolJokowiJempol",,@,#,1.10985E+18,https://twitter.com/Ahmad_Ridloww/status/1109848119221481477,,,,,,
Ifa2107,ifaKNA,3/24/2019 22:55,1,2,banyak yang mendukung Jokowi 2 periode # GaspolJokowiJempolpic.twitter.com/5nmC1jeB9E,,,#,1.10985E+18,https://twitter.com/ifaKNA/status/1109846198981025792,,,,,,
aro,gennarojusuff,3/24/2019 22:33,660,811,pengen ke kampus pake kaos jokowi maruf dan totebag prabowo sandi,,,,1.10984E+18,https://twitter.com/gennarojusuff/status/1109840774655414272,,,,,,
Yorean Retha,yorean1996,3/24/2019 22:06,127,236,"Jokowi: 4,5 Tahun Difitnah Saya Diam,.. KALI INI AKAN SAYA LAWAN. Keesokan Harinya. kata SANDIAGA UNO: -Minta BPN agar tak keluarkan STATEMENT MENYERANG -Menyerang jg berpotensi mjd kesalahan yg merugikan kubu 02 # SandiwaraUno # UnoMukaTebalhttp://solo.tribunnews.com/2019/03/24/sandiaga-uno-minta-bpn-prabowo-sandi-tak-keluarkan-statement-menyerang-selama-21-hari-ke-depan …",,,# #,1.10983E+18,https://twitter.com/yorean1996/status/1109833819341750272,,,,,,
Suranto,Surantowcw,3/24/2019 21:46,0,0,Tentu lebih baik JOKOWI # 01JokowiLagipic.twitter.com/ywaeo3t4AX,,,#,1.10983E+18,https://twitter.com/Surantowcw/status/1109828817109975043,,,,,,
#PETANI CERDAS #88☝️,piabainetoraya,3/24/2019 19:31,3,4,Tiem88 tdk perlu dibayar mereka berjuang sendiri no kardus no nasbung yes GASS pooll # GaspolJokowiJempol # Tim88UntukJokowiAmin,,,# #,1.10979E+18,https://twitter.com/piabainetoraya/status/1109794879138205696,,,,,,
Rico,Ricopurnama46,3/24/2019 19:30,1,8,Jadi menurut uda @ SutanRiska Yg teriak2 @ jokowi di video tsb apakah memang warga sungai rumbay atau orang luar sungai rumbay yg ingin membuat kekacauan? cc @ andre_rosiade,,@ @ @,,1.10979E+18,https://twitter.com/Ricopurnama46/status/1109794683713024002,,,,,,
